FSV1,FSV2,FSV3,FSV4,RPM1,RPM22,RPM3,RPM4,CIN1,CIN2,CIN3,CIN4,POW
2.253004,2.24179537029889,2.18774694171029,2.30804910550572,442.568031,506.46910358463,424.076050568684,496.581344692961,36.712776,41.745328421224,29.4979771949563,-3.4579569439797,5.989196
1.808163,1.86237641846289,1.8602588459113,1.74529614740525,418.356007,467.554164755458,356.759076418563,263.74758317825,40.694857,32.2452933719452,43.4705951659006,30.4083736154008,6.275623
2.24152,2.28136151019196,2.19619293119704,2.22064220130041,405.078445,499.126126751314,311.854044086464,486.753788073679,43.271498,44.4429335236156,53.3909636277985,68.9410199734541,6.461188
2.295558,2.33415714158228,2.29283268446235,2.1094276408325,412.107743,416.575498654946,274.655841037875,496.025264201753,42.217418,42.1631105819244,48.1178305716998,36.5914279792944,6.413184
2.275799,2.28447342266581,2.32192607832856,2.12935630152258,436.319767,471.143005687553,359.171867450396,303.971820929649,39.875017,36.1917920458676,41.0875218511863,33.3356780675118,6.413233
2.275799,2.26159454864521,2.28528861709861,2.27926479920043,414.450842,342.447701731828,500.709620420455,710.946469414919,43.739978,40.6906191287753,51.6886346015181,27.5769746907393,6.682252
2.292746,2.24242464464271,2.26649524134717,2.48287020338214,382.428488,349.343566696903,380.166471505625,581.210146520337,48.5419,56.7454139347737,55.5363232626965,71.2206230292914,6.84287
2.37567,2.34520044069588,2.34503879454752,2.31028194084956,395.706049,397.284447665911,427.434995737025,407.516905516694,46.785099,47.4415092247145,44.7789973417203,72.7395430073331,6.824197
2.487123,2.43536720014236,2.5226407377385,2.44804817100886,421.480139,399.843641982358,301.138456571633,157.153781851059,44.091338,52.3326606859367,48.1772402175779,45.4508314465335,6.850175
2.298367,2.26771248889525,2.34161124560806,2.25766141388031,418.356007,434.9910287696,388.506968922784,411.574120369798,44.442699,41.0750537950223,36.6685813558782,27.0665548152297,6.853584
2.320716,2.2617919210054,2.35597299790599,2.17653744056547,429.290469,454.055343555832,348.937284157864,308.920246126182,44.208458,34.7686261640274,48.2663694676714,32.8076518156326,6.995647
2.183192,2.2186585048086,2.0228972126928,2.22154791137213,415.231875,300.178709919448,416.894978785886,507.865683310083,45.731019,45.8324519520281,43.799175058653,59.7610178556513,6.999594
2.505216,2.39257549603372,2.49647711082545,2.63953489183361,432.414602,366.811369034166,376.979501253709,287.102250943814,43.388618,37.0718597732052,47.7096666043193,77.7548693380546,6.91588
2.28993,2.2889048944695,2.20736447284057,2.39505215175769,394.925016,375.97845469918,471.046113236823,233.906810006042,48.30766,52.2336702549162,55.1188001356687,27.984912833062,7.032373
2.272962,2.33087378792608,2.21321816659678,2.21982269379417,425.385304,414.91932096342,471.406884770795,634.273347686225,43.739978,47.4696096970905,62.8086595079821,44.5682891188794,6.85855
2.381095,2.32231431227725,2.3591300552677,2.37023581182618,398.049148,409.187237882324,378.376231494563,513.34237995782,47.9563,59.4701837207558,45.2465969290681,62.3749085071027,7.036451
2.258724,2.30162590661475,2.28296141015567,2.29584729151076,425.385304,339.315385118133,541.54618540711,143.415864509232,45.028299,55.2557977090626,52.1966506063691,32.3662930580266,7.060563
2.194982,2.20456234447064,2.13577802647854,2.39218961941798,425.385304,374.08547772171,318.204320615752,620.386371947188,43.154378,41.9847419556174,34.9567677746263,54.886008406406,6.766727
2.303975,2.32442812662283,2.18566612750205,2.27596641744562,431.633569,468.835783281494,436.84996639878,540.253601359194,42.100298,42.1009488725062,43.8645690839621,37.5979101765897,6.698409
2.453166,2.42463829831939,2.48683255240765,2.45988162463135,416.012908,476.516075869077,344.282086867793,348.91962319971,44.091338,45.9645800312287,48.8206287013135,48.846795773777,6.761318
2.258724,2.37272600138256,2.18916038880685,2.21000379696016,418.356007,508.188067754586,377.188786014368,427.298119055408,44.559819,57.7274496573088,38.3810779827091,62.0085757238685,6.871645
1.171559,1.13410058887466,1.13331547103362,1.11499058007242,423.042205,351.538780403621,439.35154854143,468.355125931248,42.451658,49.6597962509843,48.2443351724747,23.7461755757271,6.619873
2.08648,2.07224917534442,2.11597056385725,2.11557691704222,412.888776,420.211936996814,380.965346564012,487.448104804652,44.676939,42.6307738470826,37.5762935836875,41.0628089168705,6.799669
2.250138,2.26464205799822,2.24163647022362,2.31410696242554,445.692163,388.473038920393,510.564771236194,563.340881922548,39.055176,41.7106777716745,42.2435747615861,36.691170261449,6.416303
2.250138,2.1968694838154,2.24433229580937,2.13845178424376,412.888776,413.745281774098,472.529305366952,415.820441063393,43.622858,45.5408042639205,40.9059342287615,34.7730039681882,6.639242
2.287111,2.40614771711612,2.27041873712425,2.26335317457943,399.611214,402.667718902388,286.645429790019,400.691353411293,45.028299,49.8843278386461,53.1493907893289,66.9311825762698,6.632763
2.267277,2.26408484967083,2.23439142296568,2.29394663275982,430.071502,427.930736736623,453.90789334379,585.778138773666,39.172297,37.4843155412633,41.1634759660739,20.8548583525332,6.209991
2.232868,2.30922440192918,2.25604048046412,2.03224047420093,426.94737,344.56296765125,432.360895585742,685.397688477077,39.992137,42.3298037495363,39.3868233741299,30.7836301289837,6.293906
2.342852,2.40005197654661,2.31986666173864,2.43990625168378,416.012908,415.722229278492,363.964652791604,506.294831569309,40.694857,50.1264258300257,48.5979304527518,46.9442740951769,6.240475
2.232868,2.22124303126737,2.15767915107118,2.21471488845636,398.830181,390.455977879616,291.325512397394,377.373558455987,42.568778,42.0395807912697,28.0739341038493,37.6268839052308,6.258215
2.06472,2.00362556204686,2.0558083851835,2.16672037112472,422.261172,459.789444456671,398.007141069191,271.185494564415,38.820936,49.8532414402242,55.6342129176723,47.1088281122213,6.042525
2.147435,2.1291635736767,2.03550928443112,2.18730964060687,430.071502,397.231941804388,435.990891433097,353.676586275132,37.883976,14.4561749018759,30.2335311219645,33.3589075832069,6.005753
2.42938,2.44980647777154,2.37196744432956,2.50116810440953,427.728403,365.742425427561,542.95910907233,334.925179585228,37.298376,37.1840547725663,34.4053568713936,66.7747989586982,5.880704
2.295558,2.32342231491258,2.3475867274314,2.3159373027664,389.457785,417.944151005803,437.518251237024,586.012633641568,42.451658,42.9208840127103,54.4063888715247,38.3273410322019,6.094335
2.301173,2.19381679916855,2.32128247253314,2.36339006397358,417.574974,463.567110752578,335.894974540627,517.979922879061,40.460617,42.9313449700005,26.8111285700566,45.0280111810528,6.227851
2.348354,2.39296629620065,2.33111760037782,2.35811192222997,419.918073,347.692168355041,410.118631395526,435.942831338288,38.938056,31.6352420638724,38.8628828940484,66.6629471916682,6.027124
2.212548,2.15500553596021,2.27468471531033,2.3480510145779,429.290469,458.084327803012,551.64083816522,365.815017115069,39.289417,41.6674917506891,33.2369389613314,44.4392599780269,6.217247
2.253004,2.3076013067555,2.28529573941335,2.02221000430051,416.793941,401.696544735393,330.511862038168,434.403549876501,39.406537,49.6001598689212,36.1484436328942,25.5016786518758,6.054258
2.458421,2.42053739653228,2.47715133802724,2.29829120036165,398.830181,274.442487300551,332.580001681647,383.912833189978,42.217418,43.5447085243597,41.104604556636,10.0325566344407,6.20656
2.353842,2.3654865690289,2.29258895247263,2.33541134711638,430.071502,531.804974127582,452.408036746944,706.856491945919,37.415496,43.7198515906645,22.9207562400765,35.7359864163208,5.931485
2.287111,2.281348355896,2.44310816743554,2.27526246445392,427.728403,354.882351413094,403.61263852512,458.43766978891,37.766856,39.2661907115217,38.4831191645378,14.8436883118832,5.954567
2.058461,2.05107161978422,2.14550631075035,1.82721260460751,428.509436,341.32941647411,405.76480778459,247.325905855011,38.001096,44.4142716052473,40.166495690831,38.8011844119008,6.00244
2.364781,2.36589314565426,2.40743466219543,2.38769554957924,410.545677,466.855891370598,509.723451701159,233.801056605554,42.685898,41.388295191252,42.448719634201,78.671107231256,6.459772
2.292746,2.24648717524383,2.29505551924038,2.42070335802965,433.976668,517.7232547705,481.86513673229,449.278642412246,38.703816,39.6052393892381,42.1498142428125,50.6803475513358,6.191437
2.253004,2.28394831257406,2.21856369560227,2.20963295811398,410.545677,413.23837932045,430.118387205672,487.337506875748,41.397577,44.9596262154311,43.6050624596561,46.2230457308596,6.264807
2.329042,2.32348799453465,2.27789939743076,2.43474365340058,416.793941,428.478837797594,426.364307042308,396.780477807392,41.397577,27.8993043689857,30.4855930334547,38.8665449150239,6.360154
2.258724,2.26739912798642,2.28375754042347,2.24065194479423,401.954313,444.798852194169,376.000539926948,484.805202505501,43.037258,40.0303971910602,39.6294088854061,37.7774592947723,6.37665
2.275799,2.35044237426416,2.24395767123176,2.13684402475772,426.166337,416.656298719723,300.966568688374,243.008240854894,39.992137,33.6508654097067,41.618571549969,36.9794221225072,6.282392
2.426723,2.42660299348128,2.43601071724922,2.4117341334735,414.450842,453.425827946455,435.177300896742,78.7297806545387,43.037258,30.4032179046448,45.8429282412072,33.963238512777,6.574896
2.3511,2.34294737767255,2.34908187739174,2.31642864425536,419.13704,443.722042047384,460.748946912998,389.447073178267,42.920138,45.6636934803222,43.2981599159255,39.2267245377957,6.631144
2.180235,2.17224532655485,2.28471770118992,2.18996401534843,419.13704,372.796274348897,427.623321988897,220.652959330046,42.803018,40.3879383595678,47.3581927258986,69.1825595933155,6.613049
2.337338,2.32834411193995,2.35521123370057,2.38407411298334,416.793941,418.431094227557,332.265299738534,549.073147277952,44.442699,44.3149867823739,44.8681701039795,35.205883673035,6.827994
2.20963,2.17293910692147,2.28698619547133,2.22340693638597,433.976668,446.631812640873,357.11284600534,211.104866039358,41.397577,45.0566703359121,42.0800272857049,46.6655847161104,6.622357
2.315149,2.29410031475183,2.34907339001916,2.3803716190287,414.450842,408.049890721481,398.371005538189,540.110245413492,45.496779,38.5173560839931,38.3097671534384,12.0012251318375,6.950643
2.312361,2.31135344805939,2.23558843423261,2.33315711517803,422.261172,452.505009774725,341.344011885175,462.002789044995,44.911179,49.9864128267052,50.0910843840075,42.7330187025471,6.990478
2.095736,2.13890500694288,2.14516668227761,1.98832945966371,412.107743,427.511836344172,362.257858142656,319.098470629893,44.091338,40.3463036347741,56.5031598624707,51.0019907486253,6.697849
2.258724,2.27127805624357,2.28116373722576,2.21282607182172,419.13704,451.384680518578,430.702802969405,345.842876081353,45.262539,45.0876626782344,52.6050395081743,31.5704130533642,6.993044
2.359318,2.31981358829729,2.32040555982737,2.39585159605254,420.699106,409.174111410233,394.948194366989,226.883596295713,44.676939,45.3488992523225,51.3331165562413,19.1454770925155,6.928294
2.378384,2.35412046105041,2.4354138976488,2.30141037646509,423.042205,390.888557957295,390.984982548584,372.898103246342,45.262539,36.7532878171154,46.4145607740166,24.2269261506274,7.058199
2.391909,2.36520047631358,2.43985231416348,2.4001704345971,408.202577,404.05155334883,406.716408035527,240.725326144084,46.082379,42.0711250178461,51.5505108472257,40.3560618842634,6.933969
2.15643,2.22323345504986,2.2025436580438,2.18148367832107,421.480139,472.652098843978,485.193709279634,342.266450393753,43.857098,38.5635265933374,49.2135838856712,53.7644331833463,6.813783
1.85397,1.83456163864629,1.81215574352297,1.83446492618745,412.888776,383.153657204437,244.249773623902,507.108926390793,44.442699,44.0338714739455,40.7169603004692,55.6891073584545,6.764018
2.189095,2.15667011454992,2.12589491074077,2.10650687701342,448.035262,379.249032147999,436.957443983667,254.60101454389,40.577737,47.9282142560419,44.3661088182118,88.7841794724242,6.701489
2.317934,2.45209580822978,2.28096442677177,2.22452731737202,434.757701,499.572112802925,512.751322856333,521.553529650938,40.694857,33.1121709382584,32.8216325613439,62.2591363155044,6.521659
2.323495,2.36754226349132,2.26539860326752,2.49780326599254,407.421544,366.845347118196,444.561548202698,356.998096238883,44.911179,38.380368696912,50.7843196416645,39.7278837736654,6.74481
2.364781,2.38793162808986,2.32773419473079,2.37581195020929,432.414602,431.320362097351,461.280751298135,702.572313750765,47.13646,36.3076620637019,46.8424718743039,67.6979303079709,7.513263
2.450535,2.49043298291301,2.43215704258847,2.5165464995572,433.976668,436.209231337375,484.577478850479,583.451344898045,48.19054,55.0184667736992,48.2587958756161,72.8869710960822,7.709025
3.063657,3.13981504648528,3.16027343152602,2.91750290155858,338.690639,258.457658576838,314.739634742107,506.210409627304,58.145744,55.7559362577356,53.7187523476341,39.4680357321911,7.259261
2.292746,2.30343595341011,2.36760125205644,2.45359475553702,620.643572,561.715147962317,601.508018938704,585.291698615752,20.433089,26.6092927847506,30.0583367517522,0.720704389080598,4.674634
2.548623,2.53213804806693,2.53841516409075,2.42609283317179,368.369893,330.8566853651,349.24444247852,376.288791864068,58.731344,49.1069734988207,45.6264868266961,49.3763088877739,7.974902
0.756635,0.723102194291922,0.762795944645738,0.647071351307511,324.632044,253.627349028953,335.429400427399,300.196123315568,64.470226,69.4361235883852,64.454725824845,66.8880124534881,7.71475
2.26443,2.24206100609946,2.22732021439869,2.15840416632832,497.240345,524.224270348425,261.019854186056,534.027767478343,44.442699,39.0525780053939,47.0079315923856,25.322572583642,8.145881
2.303975,2.24753661408753,2.2376557404608,2.1899434884182,401.17328,394.677684234424,396.198973447492,432.061766607632,50.415821,56.1361159162564,44.9843858213227,39.5347859966105,7.455386
2.292746,2.29555989587493,2.29266970632991,2.48436687871596,444.130097,406.963220775771,414.179022388886,385.938141072538,43.622858,40.8860899265038,33.998328154788,65.0108901345222,7.141601
2.24152,2.23239133600519,2.27537336430768,2.07144939741774,448.035262,452.618144124934,554.340267303655,377.116875545735,40.343497,41.1805522609253,34.4684311790602,48.2508033875044,6.662804
1.994788,1.99255374744665,1.95794577780673,1.99543200254597,477.714518,438.273204252844,556.026802042744,513.358875772252,38.703816,40.7118131838469,47.7797241195867,38.1414770338245,6.815434
2.095736,2.08863512340034,2.15865947998152,2.09041116421393,402.735346,380.537446737427,420.448839973298,576.120413219744,53.578062,44.5983814394804,48.6978177534184,35.0878869247293,7.953862
2.177273,2.27121472522572,2.15560489537896,2.14636817090872,405.859478,386.224702411324,494.28911144725,184.118346956215,44.208458,47.1251860239229,46.4670297280622,46.4910187647282,6.61382
2.221279,2.25958125868895,2.27428631588701,2.29557486751409,437.1008,479.128718468775,458.308336100022,223.893662079639,41.866058,46.2102420336318,18.3211588453898,45.8538318974245,6.745512
2.4214,2.34596910466815,2.46406172245601,2.2997752814974,610.490141,591.537365688246,569.832706593215,825.785041491401,18.207808,16.5123340061573,20.3394234770359,15.2364981947581,4.097393
2.67703,2.66169182280654,2.70772151031994,2.49020922641526,430.852536,385.552859631651,367.543638819973,350.648400567233,42.803018,52.9913837189815,29.721036256703,40.5129639304789,6.797893
2.138403,2.09788055876283,2.20716895296533,2.36481741914683,434.757701,433.365376361892,425.063249203317,587.605936345509,41.983178,43.5363939701309,47.8920393355029,69.9294192254521,6.728122
2.345605,2.3246854014204,2.34094965792542,2.05397014661536,438.662866,412.718073373383,405.558734364348,261.406443009974,42.100298,40.216770699262,27.0606246870222,37.398389837316,6.807495
2.255866,2.26721832045137,2.23128893897672,2.12929003454572,369.150926,380.565468141213,203.704670465825,313.993462321436,50.064461,56.9923705871277,66.8347437474672,54.6895901785476,6.812473
2.244396,2.27019533934467,2.22792137421828,2.19009179162069,446.473196,455.043851372929,459.048738143217,360.804687487374,35.190215,41.7139292360918,48.3426473697785,47.3537620682783,5.791467
2.402675,2.43559395177409,2.39674530504251,2.51130620944212,401.17328,415.183887631743,560.386363447059,673.054616073416,48.07342,58.89975676462,56.1409804022705,48.5887712454741,7.108996
2.510362,2.53176259472114,2.4709865021395,2.44905573464219,455.06456,478.79105224029,306.206538532569,309.055275745787,34.721735,35.4102608871826,55.8317626576431,33.3951495717527,5.824326
2.535933,2.4878449672544,2.5239554058309,2.64493558747275,433.195635,374.574920644539,482.175067410579,395.574040383185,41.983178,44.4143219825381,45.5446363370971,39.3279322394775,6.703948
2.391909,2.36130870542767,2.4060571300084,2.17362442357581,340.252705,343.575615895348,223.210506661079,479.045719164787,57.325903,50.7706873948196,54.2659835637953,53.9375400782973,7.189915
0,0.0244122868246243,-0.0662396932788306,-0.216366204475818,395.706049,405.311945434414,350.106770344963,470.028609993863,40.577737,42.4286918571457,34.8270706915053,30.0333356730104,5.918775
2.13236,2.16932364334589,2.16058482971275,2.08978588437602,410.545677,376.130605201739,525.741040185027,386.52207982473,41.866058,47.2831414925029,43.5754047753386,24.1311226410641,6.335703
2.244396,2.3931652866646,2.25900883648941,2.22445339902812,420.699106,450.534745872299,418.455444613446,361.84728310554,41.280457,51.2298691347873,42.076803119348,32.0893682579337,6.401583
2.334576,2.36531311095259,2.30287116168359,2.58116328561275,437.1008,362.377081362505,298.001791542123,467.668869518081,40.577737,43.1253382401392,29.3877764753549,17.3215746123085,6.537937
2.372952,2.32965144817216,2.4106864889615,2.47429840793025,476.933485,500.887423166926,584.037607321092,434.672703170505,37.298376,43.3165031903255,43.6054421017392,45.3958474882584,6.557209
2.334576,2.31665436635761,2.44778764207432,2.49242775569445,315.259648,326.114413859294,387.277199855324,305.480352119179,54.866382,50.9015101166123,49.558742995607,24.1904546132709,6.375966
2.292746,2.32409617835435,2.18532320645572,2.31044810499801,335.566506,214.965844962017,393.989959770746,362.553583114444,50.884301,48.9150653744187,46.4265425473671,26.7858538321428,6.294101
2.030055,2.02170302943533,2.00565274023368,2.0143922780123,486.305882,480.058554794957,408.940728248153,261.644628515149,33.667654,27.8938351444098,22.0997936482355,34.6700334288175,6.035228
2.023688,2.05174097150151,1.95651441263007,2.08442424887151,391.800884,455.227226732909,300.616685974549,270.353600085368,52.992462,47.7421845751822,71.3801284692845,65.9328891537771,7.653336
2.432035,2.47687181891528,2.35463731961597,2.55772748309906,337.909606,336.575192082409,346.790490222664,556.519075638874,60.253904,55.6357894488685,52.5575486969302,62.0615724209404,7.505109
2.66979,2.69853391237107,2.6345625874853,2.61972815847793,460.531791,358.428056886724,386.314545171392,393.540658224062,41.866058,35.7786030004448,40.7661134292537,1.98920341863243,7.107109
2.042728,1.99002447852464,2.10273070490467,1.8272957050656,424.604271,415.255537114152,354.038059950895,304.438069939056,44.091338,53.4682137615946,52.729070161478,41.3217089868286,6.900951
2.138403,2.12548708632975,2.11610165013828,2.21818878499028,412.888776,386.637636495721,422.97351537591,167.781153675526,47.01934,48.1650382559418,42.6684023744101,21.8623655955052,7.156174
2.32627,2.33615739009659,2.28604179384237,2.51485486123013,414.450842,431.868842588064,427.200144241033,289.427971501173,45.613899,52.2206977694116,32.5880899244852,43.8980920788247,6.968535
2.402675,2.43568898664077,2.37095602740572,2.55509309613553,472.247287,473.603613737349,478.58634646538,630.307097369621,37.649736,22.0247311973077,20.7591816122207,45.6766258325615,6.553943
2.258724,2.32700192836997,2.31447091936206,2.1318299030012,363.683695,293.416646927341,360.854667382069,258.793127535316,55.569103,51.2486095219958,58.1664981832747,24.9743708327918,7.449524
2.426723,2.38698030188098,2.42864424218695,2.36550103339246,399.611214,443.015787445618,466.891803634135,465.908732059426,43.154378,55.6087973724877,57.713994425245,14.282339831955,6.356731
2.588811,2.56854596727972,2.52851143123569,2.72873872396055,445.692163,485.19971132374,387.956443487698,304.475429742424,38.703816,52.7453286256481,59.0714403593217,28.3918044540557,6.358579
2.391909,2.39425708625428,2.41543748117175,2.46371669360976,455.845593,527.877465694126,441.918752438696,661.01379104646,43.739978,52.6673185780153,45.4824106246743,40.2284859141146,7.349666
2.418734,2.412372725387,2.38154072399809,2.50954882426791,437.1008,333.307034747278,527.197552304358,387.772486906483,49.59598,45.0922970945296,57.3897549291842,65.9193903252444,7.990967
1.898673,1.89502885731675,1.90701242687371,1.72572537820666,439.443899,468.785307633324,494.916682290161,429.963001982777,39.757897,38.9946680415805,46.0370506592217,23.3265500477161,6.440182
0.132743,0.170508183967839,0.0604464059641283,-0.0341507629400239,383.990554,351.24558959817,334.872659188479,489.26073395263,52.992462,64.4521427284372,44.1533462807508,56.2846361800169,7.500771
2.270121,2.23933275155967,2.2663821515458,2.4648752489878,445.692163,479.483865033344,318.532833879344,534.340188955098,40.460617,43.6020886703003,41.8256906976071,57.0230839814072,6.647201
2.227081,2.22230025273263,2.21082216635267,2.21279490897894,437.881833,441.630427362519,401.000308902064,445.279759987629,43.505738,38.5760333226427,47.7771233323694,7.22260747695859,7.022225
2.416065,2.43974981982515,2.46728322050079,2.45349582138686,524.576502,516.978296042897,456.02623938147,615.613446453286,33.082054,29.017357093265,34.4044128708328,24.5218715166808,6.396944
2.345605,2.30079719376754,2.33196415114029,2.36436024324572,391.800884,334.359765191668,444.586660202231,535.92179882399,53.343822,58.3982470713416,48.3282593113576,37.6975895789533,7.704081
2.1263,2.15035769155426,2.19220296233293,2.18392800916293,440.224932,450.441423726297,390.283212767362,476.040785606034,39.640777,39.2430875854336,41.2815192187572,29.5562629593973,6.432623
1.905457,1.96988179754535,1.79968119208832,1.88629216804795,373.837124,409.741984919827,275.558388631817,325.826418863879,51.118541,47.3193265242638,46.0087200688412,81.40659364679,7.044208
2.329042,2.30627017197186,2.16279131243156,2.49785289078302,473.02832,566.025895473836,462.284339539818,403.520332745687,36.478535,32.6153760514316,46.829190244689,42.2554244330467,6.360567
2.171339,2.18622814673996,2.18002743542521,2.16153111913048,479.276584,488.549812013938,457.158226061005,271.079018020056,40.343497,36.8036936918613,36.0830572309108,62.3312100316297,7.127398
1.888451,1.93436126834684,1.88530650772084,2.05352729746047,394.925016,277.737803180311,338.603714093972,438.711316438811,52.875342,52.937861413739,71.3580362364281,42.9995468408067,7.697312
2.474118,2.485985943567,2.39782192935182,2.5230387333712,408.202577,408.719594052436,444.545402375427,267.265501639383,49.59598,46.9706414598254,34.6576405778167,73.4519298138043,7.462657
2.97172,2.96876860125622,2.99423691873154,2.88063799427179,383.209521,382.863119223667,402.279892724606,330.73643792958,49.47886,41.2741595550225,46.3463175252858,27.3128876614564,6.989197
2.15643,2.23352910698537,2.20241775413395,1.97248411579219,394.143983,375.235320674231,457.591874433789,242.905992202927,48.19054,40.6944617973772,39.3557166427331,46.4051095436555,7.00145
2.272962,2.28668614783143,2.32969084592721,2.25637753806062,368.369893,342.109132161097,408.334046589757,370.371342018851,50.532941,45.3464608024807,58.6435142275611,54.8568755565271,6.861672
2.298367,2.28138996712388,2.28423695045516,2.39344323348664,484.743816,425.555137573931,411.00317754896,806.745205681008,34.370375,32.056883594909,31.9841995007171,37.1243721532718,6.141406
2.51293,2.55734046709861,2.52378602037445,2.45052451700203,488.648981,499.061528317075,484.827450078096,666.332693212285,31.910854,29.8585057178488,33.1981320922614,50.3891942553408,5.747867
2.571306,2.53589375222111,2.5249439314551,2.61557847523154,312.135516,364.048367120974,183.501910166478,215.071627154734,63.181905,69.0313864973334,56.0564513898651,58.9385293995167,7.269544
2.50779,2.53265718802487,2.5748565343743,2.48880366499366,362.121629,350.081764821004,402.00703253556,38.1218017023734,54.397902,45.0068357153682,59.5053779638907,58.4182178702019,7.261192
2.583822,2.59160668548983,2.58458880437951,2.45664199993111,433.195635,280.189707845152,434.153429418881,498.637080210384,37.649736,35.6790076097145,21.9418881632456,32.7050365755003,6.011977
1.850487,1.8594547713131,1.91689637460831,1.7913510090816,490.99208,481.660365354192,476.071662733128,409.678146714134,27.460292,14.8494689658359,33.5911045238366,13.8398482476207,4.969937
2.323495,2.29296481414867,2.30650004284551,2.19280534658959,431.633569,310.328250970946,506.640053844405,456.321198418064,41.748938,31.4087869857283,35.5016460300172,59.4456467918753,6.642505
2.267277,2.28946267501377,2.2486751926103,2.1664200232763,440.224932,469.753101166624,296.88394717223,551.626567359399,40.929097,42.2737222231095,29.3294480339108,39.8424368857894,6.641682
2.141418,2.08706081726511,2.14364268126188,2.08184487540973,437.881833,482.469515784052,516.042162705658,324.022593832952,40.460617,38.7686547251129,36.7546965854289,12.7516892298365,6.530715
2.19204,2.19068408801423,2.2195125616854,2.14869842418171,376.180223,270.166402050872,381.729197623881,282.189647216391,52.055501,56.5941080511982,57.5937390777165,29.7567183279836,7.218283
2.381095,2.35320698441762,2.39223579878306,2.47860048443523,338.690639,312.022450711819,327.370647234566,213.250471546205,48.42478,49.4438355543488,49.5293057303559,66.8223150806758,6.045638
2.224182,2.23271736177758,2.25651255855101,2.22077913869058,374.618157,387.938818648064,283.51425421119,360.418640943827,44.208458,46.0090544027896,39.611947583965,11.6767656668156,6.104716
1.972017,2.01236290725272,1.92561636344935,2.09637522859301,400.392247,338.63873291023,356.279413232584,145.618859784907,51.352781,38.0431651937702,41.2972232436101,52.7362711336087,7.579157
2.561249,2.54909377664113,2.47698273260776,2.51716074441198,351.9682,357.599315667037,344.720828013752,277.034404604127,48.89326,46.4667236958729,48.5780901613685,55.1089955827561,6.343423
2.533387,2.45783737316794,2.61109171761921,2.59959473014778,416.012908,464.292790025493,386.709185849871,237.220378174077,37.181256,38.232442943089,29.3017455563256,74.1255573132975,5.701671
1.559066,1.62562965385737,1.53951983514275,1.63329958195051,572.21952,594.355992511457,515.334199985894,418.772579834872,25.117891,33.8117256631379,20.8538440817516,43.4427534034127,5.298063
2.608673,2.65826169799052,2.61280713035809,2.60660176841729,441.005965,458.376636298559,453.79207598772,607.129165715027,41.514697,33.9285705401423,15.1345199473854,33.6408718118995,6.748661
2.372952,2.37817809527373,2.28171072816342,2.32050463686033,412.107743,410.2357350253,398.078013558462,436.708976409712,46.550859,47.0292441987377,39.6358623703488,48.9468414028007,7.071471
2.147435,2.15340128076652,2.19268124330906,1.98519115061568,396.487082,392.191721546647,326.445994219215,314.047695242833,50.767181,59.4978480934751,55.467028161628,50.6853400285351,7.419649
2.212548,2.29688764548159,2.34244979307729,2.20858234376799,395.706049,398.341092856329,511.841731599742,406.86759611998,49.59598,47.7191744910184,59.2857958480927,55.5053824604401,7.234199
2.295558,2.26445862312891,2.32297891195748,2.25438451489459,411.32671,479.157861560145,416.079609752301,389.538532154081,54.397902,66.0307246613404,41.1870761273522,33.0446594406345,8.247842
2.596277,2.60132150490318,2.58387656295674,2.52571972692465,490.211047,459.494572679181,492.800463412647,697.838605491612,35.073095,37.9300396483393,37.530025778995,40.8119907412542,6.337653
2.476724,2.39302583322528,2.37462767108198,2.31890367110287,358.997497,318.73443884182,392.287423420686,307.236048992769,59.316944,54.6506665841557,64.1391150652547,67.4066581836223,7.849491
2.364781,2.42104135096886,2.31439304353432,2.34126781187689,351.9682,360.959056670285,262.880173977286,560.235290161345,59.902544,69.9372760918235,58.4211476942338,84.529607109796,7.771771
2.822507,2.80756335858499,2.88996248609342,2.71464021307453,360.559563,328.076757613175,480.445942189441,424.444760335741,50.650061,61.1721710077974,53.1267181058785,33.3105916071795,6.731755
2.342852,2.27426276713548,2.47080783175587,2.3984483176918,427.728403,428.084425081575,493.473244929145,167.443262179958,45.965259,40.5868779744302,58.1965335099931,68.5666786677882,7.247181
2.424063,2.47352264534287,2.41398855719785,2.30644816882016,442.568031,365.605759348616,486.037159231277,414.149116316598,47.60494,57.3560223320532,50.5722642337933,48.8056365672515,7.766106
2.227081,2.24752717638535,2.2634655353241,2.26362405310589,421.480139,396.779024121646,460.084058691865,497.989629773694,47.3707,41.4353899912224,54.7113078357746,85.3214670253363,7.359668
2.353842,2.35002240884812,2.38398784386702,2.32154042147406,439.443899,486.762197010458,349.177226157503,646.677327570708,45.848139,44.6805816914289,44.1619557183815,42.4825221261813,7.426709
2.244396,2.21052655497878,2.13568715431098,2.25299241314073,497.240345,478.60530728444,399.302738439657,547.911814013272,41.280457,34.0874012350874,51.9753783546184,57.9796123156829,7.566275
2.340097,2.35065888546303,2.34289729188115,2.11713856916919,422.261172,333.361241321027,311.251531794887,691.162001585711,55.451983,69.5482079624857,58.2476464455696,46.2885383575094,8.631167
2.168365,2.15866184966014,2.19453637654309,2.33602669915825,362.902662,397.713613114449,392.323838284565,411.932531831853,48.77614,45.8087513197332,59.280322618069,43.444717121177,6.524825
