"","X","TwoFactor1","TwoFactor2","Linear01","Linear02","Linear03","Linear04","Linear05","Linear06","Linear07","Linear08","Linear09","Linear10","Nonlinear1","Nonlinear2","Nonlinear3","classe"
"192",192,0.0485750270630798,2.64098373160913,-0.48081350350317,1.52273382504789,1.09507762913946,0.677154126850473,-0.184199392207546,0.834740494750174,-0.339914306112579,-1.21546557811195,3.08291304089848,-0.417235001811384,0.498926042113453,0.260696555487812,0.390518182422966,"Class2"
"193",193,0.160330925576726,-1.42280116206781,0.523093124030685,1.39914062283871,1.42862875355885,1.04305664721522,-1.00050917186617,1.67459119937368,1.38367267858853,-0.761415223170801,-0.429392041987404,-1.42695636776846,-0.48293408472091,0.565927824238315,0.672178032808006,"Class1"
"194",194,1.07908271140706,0.21625427346459,-1.57043717136715,-0.70712600970601,0.267242362953783,-0.759896844784651,-0.0194270175628973,1.60798435395864,-0.902728795926708,2.4364080808671,-0.535149130052014,0.344770600040442,-0.92185000423342,0.786028047790751,0.145484993932769,"Class1"
"195",195,-0.819069731566194,-1.03140153304201,-0.782515056428096,0.718570791271251,-0.657311290705514,-0.070656124384116,-1.31733296271057,-0.145271550832241,0.147923043187993,-0.770330438119329,-1.52582949700687,0.797473706012533,-0.2029461087659,0.581337154144421,0.697515132138506,"Class1"
"196",196,-2.55489845907627,-3.3274275266026,-1.1920958873677,-0.273777163090401,-1.31976265251279,-0.310285795554127,0.179879090172743,-0.506013594457146,-0.330325940457067,0.669454433937623,1.86899294631614,0.192694570892499,-0.867570125032216,0.349624108988792,0.476849428843707,"Class2"
"197",197,0.0905665292969112,0.379347473871101,2.21393591878206,1.37088600292797,0.554065399913747,-0.232455754057682,0.176474319574968,-1.77627385329421,0.27194625047401,-1.60965956771933,-0.665543068102339,-1.08167526375564,-0.261424467433244,0.532795552164316,0.565147473709658,"Class2"
"198",198,-3.07442028406413,-2.40679275395523,-0.838866572794158,0.420231227159151,-1.01066351210545,0.793736929717304,0.489720463094633,2.26369187481427,1.42147437500864,-0.689575367495047,-1.20993352178009,0.141524440485029,-0.395586072467268,0.351121821673587,0.148321699583903,"Class2"
"199",199,-0.142584064448534,1.36448876330025,0.965866678124444,0.407377445173334,2.34114811121076,-0.827309611177408,-0.675539242827521,-1.31932799811022,0.644996845939101,0.194464006814593,0.308796160445404,2.6525342253527,0.845817806664854,0.972827511141077,0.328585740178823,"Class2"
"200",200,-0.363463820263061,0.482237955172625,-0.319116400612467,-0.749076637271987,0.501054290037858,0.249931133980203,0.0741337830287968,0.233160388130184,0.158658448556012,0.299366086687419,-1.40781792449154,0.742437753315667,0.0789481839165092,0.593360173748806,0.806699033593759,"Class2"
"201",201,0.278919896296735,0.485484027565583,1.38628474616606,0.316499525440227,-0.723626541468883,-0.0798808385623827,0.42011625297545,-0.270375524450072,-0.218792689680817,1.03086327083061,1.98093472493,-1.50796863504436,-0.119428522884846,0.738061499083415,0.776093364693224,"Class1"
"202",202,-2.22642016212579,-1.336536155847,-1.45583283590419,0.543852907209898,-0.204896824495978,-0.775260948397608,-1.09858020160121,-0.124959727534022,0.597039709637213,-0.199185148662131,0.0878570818953223,-2.1234394756614,-0.357262088917196,0.667831513099372,0.167753594694659,"Class2"
"203",203,-0.568998367110021,0.00359390352490657,-0.211487270530656,-0.339236577777691,0.352451337729675,-2.3782372965805,-0.833520549122012,0.730006773890876,0.850295530279463,-0.752146333985755,-0.102858770615975,0.121255103879819,-0.69966670544818,0.1842023183126,0.348572243470699,"Class2"
"204",204,0.787616670765611,-1.03728312939712,0.855712482743652,1.75206987616577,-0.383760395227819,0.410430624860031,0.588311189905029,-0.918385871050094,1.52311216840417,0.943788196809448,1.16909359248371,-0.923062088498343,0.600439635571092,0.514798427000642,0.608582676155493,"Class1"
"205",205,0.416069266961703,-0.0581394449617434,0.911186760330735,0.761429857031586,0.238413202652095,0.99344682015574,-1.40131648544482,1.58534333484565,-0.571762501725168,-0.172680275444255,0.561057441426436,-1.29064936624787,-0.645798477344215,0.261643257923424,0.768591028405353,"Class1"
"206",206,2.09359812952617,3.01446982750808,-0.676599595815976,0.672204230628746,1.48423086929972,1.63772413517184,0.240133491519455,0.600360760776572,-0.293440627738336,-1.35019438922958,-1.00134646143921,0.223799684359504,0.758181553799659,0.0284173390828073,0.689159004949033,"Class2"
"207",207,-1.22651665749563,-2.814784230703,0.215971702747479,2.10294574301587,0.585725357952953,0.606574336894253,0.902087492751724,-0.956620654854721,-1.46710838707873,-0.963664562984748,-0.29800408034707,-0.00396278625529543,-0.729110173881054,0.662206231150776,0.959187788423151,"Class1"
"208",208,1.55493425403446,1.75762517723487,1.76603350170255,-1.05567736663475,-1.67536626250291,0.653352097324717,-0.194738069483673,-0.102014567801368,0.116067899063662,0.0897037925961513,-1.55252722690226,-0.942344566345149,-0.578739940188825,0.452565806917846,0.688379524508491,"Class2"
"209",209,2.83228131521154,1.17364711228683,-1.02989658085414,1.20394226471806,0.690808925430245,0.0513118836359136,-1.3222442540581,0.438331895499108,1.20770448308475,1.43765451543863,-1.66926183394468,2.03128332224639,-0.817329586483538,0.706329267472029,0.533814103808254,"Class1"
"210",210,3.36075494081133,3.66820581770029,-0.876961874894773,-1.65406547905448,2.24627323079112,2.26237520572316,-0.89044141516062,0.846540995220969,2.01099249371644,0.587062585385942,-0.71482847474271,-0.086149734543068,0.00366123579442501,0.922856443794444,0.210796957137063,"Class2"
"211",211,-0.0206206381425635,-2.11020890319003,-0.485794460949422,1.69474792828502,-1.40691750369442,-2.07350171676647,-0.198671706020034,1.17901220218869,-0.220442136290872,-1.44188014524973,0.855717735722895,1.25652718024128,-0.833791325800121,0.763692770153284,0.567419333616272,"Class1"
"212",212,1.24138801890431,0.553113886025131,1.43472140885184,1.29810558277659,0.735183192845992,0.10558922337743,0.0201017708542792,0.44352215185891,-1.16136025610993,1.32187107205959,-0.84612324706126,0.425377095785141,-0.0697347344830632,0.724746304098517,0.742193872109056,"Class1"
"213",213,0.0273968076758721,-0.0790822584116136,-0.377180647559815,-1.25775067283116,-1.00295418835139,0.644700700973142,1.00986769420629,0.292313284302105,-1.60008115772876,-0.237063249680516,1.57618695781625,1.23361803394159,0.259547811467201,0.0943411686457694,0.74414223455824,"Class1"
"214",214,-1.13133112369089,-1.71954298923234,-1.91116227107233,0.968017586148026,-0.22150083034603,1.17072077352146,-2.24288411356818,0.389608226567313,1.12779486122603,0.165867056557064,0.731050204574401,0.00562684589825411,0.379595320671797,0.972682514693588,0.0189417474903166,"Class1"
"215",215,3.11438766872264,2.98518431592062,-1.56586185593816,-0.460073131849244,0.689950917668451,0.419398782267856,-0.249857295700241,1.48265678901438,1.68311556270899,-0.844342542535582,-0.218043994822586,0.79640288662479,0.233761551789939,0.731338415760547,0.574260659283027,"Class2"
"216",216,-1.40857730133847,-2.60159168205212,0.835530983603366,-2.27121175269477,-1.90961778805549,0.585129187602424,1.02362837600356,-0.606464412784987,0.596816616937964,-0.967989511847689,-0.465153598170458,0.124639910735691,-0.240286312066019,0.484076067339629,0.213225068291649,"Class2"
"217",217,1.42064961489723,0.940329569151044,-0.528889502354142,-1.19284807012496,0.147112993082402,0.304597920746312,-0.190362330265168,-1.72302533658448,-0.376890049166668,-2.91277277962332,-0.440990999638299,-0.188278068423232,-0.272190975956619,0.376485496992245,0.280192286707461,"Class2"
"218",218,0.26411415665025,0.49488839871138,0.304952386515004,-0.628532171355205,0.189616202363091,0.955585136826868,1.014974834201,0.11262398684666,0.136354506302543,1.33584966555928,0.456644396690144,0.742681826834123,0.664101526606828,0.263405099511147,0.450348401209339,"Class1"
"219",219,-0.685536368359503,-1.15626592353917,0.481930838031777,-1.525902427476,1.03470186032338,-1.47717368661781,0.129178989141839,-1.20279877294728,-0.715202710262148,1.15681955817058,1.75632209066452,-0.808166703243386,0.0157961607910693,0.0444396985694766,0.800817441660911,"Class2"
"220",220,0.790291317272608,-0.542415464696099,-2.82719468537497,0.583619279598402,2.81276948948797,1.20954955862677,-1.80621523372301,0.2820983936485,-0.119224481689665,2.15926742897772,1.01707971861026,0.622222875513326,-0.913486447185278,0.9820162714459,0.0234135263599455,"Class1"
"221",221,1.08330602770377,2.11613995307321,0.107746457104548,-1.76995469085521,0.0433864983326861,-0.168606510913971,-0.995395318877018,-0.201534985013478,-0.115790493373253,-1.77510782225861,-0.963339994028641,-1.73953989390677,0.634488611947745,0.0535380279179662,0.314882705220953,"Class2"
"222",222,-0.0777144303242971,-0.798354722515335,-0.132183348869228,-0.503760483310991,-0.661243058425494,0.238476782968992,-1.47296794802003,-1.61280414841093,0.587672061077488,0.455073810839716,-1.69931028179374,0.307039462681675,0.420304603874683,0.192963429260999,0.532631734618917,"Class1"
"223",223,-0.468946630659794,-0.470635707331516,0.306402508587252,0.0827464822870885,0.659930045693165,0.30474110216348,-0.358496007203596,0.103858231612557,1.32712033990846,0.774143431743716,-1.45508461065443,0.122829697414915,-0.347743025049567,0.685792044736445,0.825829554349184,"Class2"
"224",224,0.557373076271086,0.58417098730788,-1.74410052814924,-0.699996520366282,-0.0182646420126668,1.21688854865333,1.93831332441364,-0.0863258660036955,-0.28740883788853,-1.2367634568929,-1.07470667715978,0.120325092760378,0.951033705379814,0.906447211513296,0.611517226556316,"Class2"
"225",225,-0.0859574132484617,0.123181896537426,-0.92328883384328,-0.709478097661435,-0.996258530071207,-0.621184674934523,0.321851934870398,0.511321078830499,-3.13709659301629,0.729212478954191,0.0551115571167282,-0.331914412080216,-0.0935562984086573,0.731838169274852,0.306150058982894,"Class1"
"226",226,1.47670682830652,-0.152117159862392,0.943328090390183,-0.730200147403991,-2.04911826428797,-0.146667751122167,-0.143611237294499,0.47934574804202,-0.333033357696155,1.00245391523691,0.429374545703078,0.902009359890058,0.100969230290502,0.0108025523368269,0.41986762592569,"Class1"
"227",227,1.29361706732007,2.91291707093401,0.0138780375692521,0.565783917603102,0.0416208609104287,-0.251419916739601,-0.742171040977213,0.411558712782822,-0.861799253426962,0.10707801034006,1.16297112381793,-1.55815123988073,-0.154164758510888,0.812945977319032,0.0578405852429569,"Class2"
"228",228,-1.57381529597742,-1.83537695265007,-0.992795847929542,0.540045694219872,-1.73876653622582,0.133058438751507,-1.46106818110414,0.545260958798539,-0.923963319462891,-0.187044350648767,0.204688870031638,-0.391492507160553,-0.0239287680014968,0.732602616772056,0.78065750352107,"Class1"
"229",229,2.23818593436016,1.87221600154083,-0.634155963550532,1.10884917294059,-0.448185951310606,-0.59081430827254,-0.0173474327601918,0.705996712407959,-0.40316731334239,-0.814641759666099,-1.59896854014567,-0.629484452767515,0.547096625436097,0.147094856016338,0.423633568920195,"Class1"
"230",230,-2.08407477007374,-1.88942500068478,-0.799734215787102,1.06219590450555,-0.360301811400202,-0.671880166812182,0.264190213932991,-1.44096075671469,-0.0733786588683705,1.54217255300524,-0.108449996848299,2.4571211978666,-0.0863630562089384,0.313025447539985,0.170985897537321,"Class2"
"231",231,-1.98488632662612,-2.72501309571437,-0.238171804414996,-1.1244411009113,-0.856878735717327,-1.16298095476054,-0.629882227742932,1.59109654570324,-0.73237695559824,2.08914822045529,-1.62856531952461,0.781647889881511,0.638594020158052,0.914594451198354,0.0372105864807963,"Class2"
"232",232,-0.0877088794671791,-1.17687032873155,-1.61123227187924,0.618799188356504,-0.825856502256064,-0.764614966872565,-0.233886845314526,-0.243836636362738,-0.512129342386601,0.331957527551719,-0.731213129696518,0.826920410299759,-0.703663611784577,0.887893398059532,0.994555881014094,"Class1"
"233",233,1.11124831310027,1.60799615112391,2.08312710103414,0.903294413145691,-0.172064245054964,-0.249894382361157,0.595876432809066,1.36989262968897,0.290720946013112,1.74682358786766,-1.48699177840405,0.125301486321703,-0.106231708545238,0.685146249132231,0.84741364326328,"Class1"
"234",234,-1.18850969966467,-2.0968917736523,-1.18173291233898,-0.06176525067821,-0.230365326580037,1.17349254472624,1.1336348247414,0.0962658748368848,0.613887837121752,0.90709867176184,-0.246238380378596,-1.47897981136086,0.883486791979522,0.118813185254112,0.770372317871079,"Class1"
"235",235,-1.79652798850359,-1.52953788598808,-0.077136323907091,1.1596336516613,-0.950158019032298,1.84498748984188,-0.91224376837434,0.357431615861546,0.0516377545230732,-0.636239880590951,2.11522948020817,0.23372870728193,-0.940849223639816,0.221246209461242,0.566494557540864,"Class1"
"236",236,-0.304255991915492,-0.500067597385018,0.079913839764935,0.00561277073873287,0.945694067209749,0.953553204834258,-1.47401849742692,-1.95523760408112,0.238632157434882,0.47520849063144,-0.746614506101913,0.731562403225621,-0.369838381651789,0.830510672647506,0.45125533407554,"Class1"
"237",237,-0.200948789771404,-1.11088808385863,0.595842224997126,0.129359898362889,-0.176633517885933,-1.5004443396039,-0.384124444258217,-0.0703482949396218,-0.662962731029754,0.142109347401967,0.998909849142512,-0.925033569597726,-0.318749431055039,0.783863026183099,0.0386570994742215,"Class1"
"238",238,1.23761506567089,1.09175235899015,-0.141063339410284,1.09554146352976,0.88609286355006,-0.226818711423285,-0.375753060587976,-1.4622584808637,-1.20438444232476,1.59086491731813,-0.784903998021962,2.00506589906643,-0.569168918766081,0.290615796810016,0.666980002308264,"Class1"
"239",239,1.65584416374471,2.67414877755691,-0.957326845223051,-0.831863294252781,1.49498803384979,-0.240024917403657,0.609256237570117,-0.0122298803249014,-1.02500209993863,1.34109016688329,1.37701305460221,0.291427575892141,-0.709552634507418,0.411882643587887,0.94747556000948,"Class2"
"240",240,-0.0937028848411071,0.136329578306321,0.857477946817481,-0.986309889169982,-2.50680643645611,-0.697704104971866,-0.868453482003635,0.0139551630754055,0.0305091326226099,1.24893391661384,-0.0157995092263138,0.0665067275264372,-0.246877797879279,0.228472566930577,0.960524490801618,"Class1"
"241",241,-3.34637143208541,-3.22034578952817,2.40805798458636,0.127024285096459,0.644568610310995,0.562943097876859,-0.0896578644247355,-2.03686803109185,-0.0697435904880979,-1.17954679731817,-0.655787364624093,1.73417147517381,0.770151342730969,0.192791787674651,0.199651951203123,"Class2"
"242",242,0.427716370051443,-0.0872458782960413,2.16957485666908,1.07684963361173,0.47127754120345,0.16457200595284,0.628400114981437,0.016311209422311,-0.569095899188483,-1.3397039125564,-0.677202234134283,-0.289369016498473,-0.118895703461021,0.962923132814467,0.553151323925704,"Class1"
"243",243,-2.36182712482576,0.0812232497807333,-2.09632815224171,0.323931649217393,0.763229069753561,-0.659915977479902,0.817135213084021,0.835349125859755,0.423533340599689,-0.420352964260817,0.419953456261208,-2.03763583047434,0.788951318245381,0.30624235025607,0.382936942623928,"Class2"
"244",244,0.231124459570196,-0.177551968494189,1.03972787977484,0.193950170243808,0.416678479962228,1.09338478906141,0.330987627830492,0.671936334427494,1.24343011940923,-0.12889075295182,-0.356112830512237,-0.297180954085617,0.593564936425537,0.592930877348408,0.50936547992751,"Class1"
"245",245,-1.33560993664618,-1.23411822621815,-0.300619412503598,0.252985110809966,-0.259424441757896,-0.453412912893393,-1.00511485371433,-0.804595659166154,0.71983902551418,-0.593094844235188,-0.918560368929265,-0.624681526477181,0.600168243981898,0.79413623851724,0.642717411275953,"Class2"
"246",246,-1.89331751426523,-4.09906903122051,-0.461854592574152,-2.39677993871502,0.364990395432597,0.566005708309949,-0.434415560496819,0.147644955659887,-0.229752873682857,1.55277189574788,1.54126614769443,0.230395607166539,0.321276213973761,0.507782202214003,0.644964390899986,"Class2"
"247",247,1.91743343991713,-1.86047029341393,0.0281393704884523,1.31336500882668,0.966533995254181,0.633892338138875,-0.677493198865665,-0.237904211914415,0.694274357093329,1.10295885768069,-0.952190779519886,0.474753223860266,-0.986684294883162,0.988776509882882,0.0955687428358942,"Class1"
"248",248,-2.12102938315223,-0.386847949948024,-1.17221595876623,-0.301463175259353,-0.566795343661095,-0.448209814844178,-0.755663305690966,-0.219465210700656,-0.88030041562017,-0.73793123088337,1.43164813765864,0.128072935783244,0.871906193438917,0.993572788313031,0.299265364417806,"Class2"
"249",249,-1.88368545817444,-2.81700587585262,1.3919639058328,-0.894783156093555,1.40055882770316,2.34156695972938,0.516809395151553,-0.129493711925933,-0.440665935269114,0.0668911690724615,-0.329357782637278,0.221821922682739,-0.122681470122188,0.703228288795799,0.720463156467304,"Class2"
"250",250,-0.504159356162482,-0.707998772308275,0.803557138023959,-0.0135710154908193,-0.890788672930164,-0.186868036592438,0.540923782819043,-0.220447887557937,-2.37098712318192,0.890064220741996,1.61792281787934,1.33939143570299,-0.0977775636129081,0.360683441627771,0.248821973567829,"Class1"
"251",251,-0.537091768772677,0.371797145741569,0.614775331122576,0.811668667501571,0.890584775255424,1.33151540770083,-0.907528329817235,0.0549211551174675,-1.21549012573631,-0.734911591655505,-0.611617183390526,-0.0598951799787512,0.541189623996615,0.516408067196608,0.326300518820062,"Class1"
"252",252,-0.887155542328712,-0.442592734979154,-0.704184961838713,-1.45034025415403,-0.112080421857221,1.10310224035626,-0.300923286727907,-0.45601236913171,-1.58207781160081,0.390877300772977,-0.405176374797677,0.52900367972525,0.813617401756346,0.960037327371538,0.582576764281839,"Class2"
"253",253,-0.00519491766539215,1.19778644102988,-0.204919700063975,-1.42386901352455,2.33108576688508,-1.20180349749539,-1.11436755035391,-0.943501640453666,1.2136694734729,0.0354600566289616,1.24087391888742,-2.45348007095522,-0.589352494105697,0.472265081014484,0.285580574069172,"Class2"
"254",254,-1.27830968192959,-1.30437424054644,-1.3598787215675,-1.59462832986114,-0.305731798649582,0.677099077510049,-0.52767044828946,-1.72986449975618,-1.0053880710628,-0.694901003124696,-0.899300023421341,-1.46684026262949,0.0410419870167971,0.462247422896326,0.989075425313786,"Class2"
"255",255,-0.879424567181256,-2.80016493978764,0.34195158180554,1.32311844271771,0.794859478251987,-1.34514782084424,1.4582631601774,-1.57836426600478,0.685603742162909,-0.153130128497105,0.894076028910982,-0.240163886275242,0.93244676059112,0.219259839737788,0.166760321008042,"Class2"
"256",256,0.246952977424345,-1.90972748388354,1.15547580189719,-0.405367028868672,-1.18311274684488,-1.09250714718623,-1.06423458482657,-1.02293133947585,-0.694417322993837,0.645228804323165,1.74113609410873,1.68172354347769,-0.852371528279036,0.421709196874872,0.836195468902588,"Class1"
"257",257,1.13731527322063,0.138101391324214,-1.57874178349551,-0.961027011682695,-1.54436152993837,-0.760433953150737,1.13639486925283,3.09677310627577,2.05661964245144,-0.843318538194499,0.780849088191525,0.948242775331745,-0.597200298681855,0.423291299957782,0.800150915049016,"Class1"
"258",258,0.305120817736825,0.980210094497518,0.381982269173327,0.202377345781541,-0.954443472118767,0.225718882271223,-0.0174880129921325,-0.677755981255461,0.305091394726515,-0.551596816646727,-0.0343314824367522,0.352639727974108,-0.23620545770973,0.136161180911586,0.162069225450978,"Class1"
"259",259,-0.585113480912884,-0.825836572888298,-0.884724211084524,0.381028116305498,-0.666690206616186,0.105209061652501,0.646936851617929,0.383048864445952,-1.11469694994514,-0.314426130658422,-0.420218040917189,0.957351669183019,0.936509801074862,0.198465949157253,0.60237619234249,"Class1"
"260",260,-0.0751585855684792,1.81237290659637,-0.0872477986533916,-0.722244961273586,1.07763665174459,-0.155454383091171,-0.224055999004967,-1.18225232948723,0.598988415959409,1.49596569775639,-0.20938064286588,-1.51052738917283,0.231599065475166,0.748393466696143,0.0520321619696915,"Class2"
"261",261,0.223773300532586,-0.328878509800826,-1.32882005681067,-0.748688701033687,0.570980959660998,1.30960943956509,0.572858752005613,-1.26202707495816,-0.344428790687964,-1.55285198100448,-0.605885967222374,-1.93835920963153,0.0343585223890841,0.762519409880042,0.851331108948216,"Class2"
"262",262,2.29326192164162,1.42178735600687,0.81599084585778,0.429227249077358,-0.608036513750093,-0.498333663553719,-0.352754201946149,0.803212754301962,1.42086066046185,-1.35357821429346,0.170154274646855,0.0516370328436268,0.613600967917591,0.236646262230352,0.144199422327802,"Class1"
"263",263,0.200806186400555,-1.47229606611317,1.54070282552942,0.383767258474765,0.0773401210634826,0.924794792817553,-0.137560269882266,1.59941085518337,0.22739897041327,-2.12915674693422,-1.20579942011213,-0.612947493420366,-0.16605238430202,0.382613503839821,0.669321768917143,"Class1"
"264",264,-1.3991244987032,1.44086020575056,0.894602503688308,0.224937709004681,-1.5239936083783,0.39178893277216,0.495922532784881,0.539524412679453,1.18072604177367,-0.536381268866887,1.83979985180603,1.15290420620417,-0.958585417829454,0.704665274126455,0.741355285979807,"Class2"
"265",265,-0.109048770468644,-1.29209365577978,-0.501830801203325,-0.608974468862906,0.00449095826370708,-0.907440439668568,-0.479905091186422,-1.1976859308183,0.293550555345651,0.0906069710031381,-0.848234385510655,1.24946424120037,-0.922130201477557,0.43480920093134,0.682669188128784,"Class1"
"266",266,2.0880771180596,0.0919752462685597,-0.555845097900062,0.46264487366846,0.647093581155922,-0.398968912495409,-0.434145903393619,1.58159837924941,0.122743451812965,1.0523085554592,-0.591462058497278,-0.133635869122722,0.792644110508263,0.304748701164499,0.270759335253388,"Class1"
"267",267,1.47691804981074,0.841545884639152,0.56347344038594,-0.450502752944976,0.0763089522780737,-0.207650105758989,1.00079366113937,1.17639716280277,-1.07108386018443,-0.921956398848626,-0.742594022444442,1.23860629613312,0.149364758748561,0.496809479082003,0.215320196934044,"Class1"
"268",268,-2.53068570933013,-2.63512112316829,1.45750009061561,-1.35982402623249,-0.496052096888455,-0.342173253949111,0.00774362767679848,0.0801353570085841,0.883637130836666,0.144205585050224,-0.232138418471649,-0.325883204174607,0.288094567134976,0.817726882873103,0.456920654978603,"Class2"
"269",269,3.74169934814527,1.26302605761021,-0.35043366048017,0.238942811372832,-0.220208816614932,2.07926655564813,0.524847665451281,-0.257053058247612,-0.816924731517315,-1.35870464602513,1.89815345135333,-1.90509226652238,-0.451769986189902,0.25150042003952,0.609641810879111,"Class1"
"270",270,-2.48417659706893,-2.48132284920205,-1.81926437900009,1.40897784866852,-0.622098000299363,-0.335576589315517,1.08756763370637,-0.164816364964418,0.0474494850893129,0.458802189267283,-1.24565438764411,0.339770152595799,-0.260374253615737,0.966467435006052,0.531327434815466,"Class2"
"271",271,-1.73994759811869,-1.1617306904352,-1.75794696476041,1.30589160175773,0.273787031083288,0.262921957892471,-0.537075950242897,0.490455245529003,1.4103380945616,1.19431546459251,1.90299758103983,-0.481085192043967,0.501996772363782,0.605156893376261,0.541727574309334,"Class2"
"272",272,1.60339369215672,1.03598388675715,-1.8623929636497,0.0709898076380389,0.370649824403482,-0.772519898696272,-0.196746391638605,-0.351160558486605,0.662856135150908,-1.65372265846767,0.0572193087146252,2.46821541127097,-0.585292118601501,0.0146565951872617,0.667365144472569,"Class2"
"273",273,1.39099489092315,2.2623177331696,2.10629308452056,0.505411901200296,-1.27789061911173,-1.1265819948695,0.26337596374384,0.566889531534063,1.04363954134485,-0.551502943470118,0.923768960308745,-1.15780068919432,0.0234557981602848,0.210993936518207,0.468604817287996,"Class2"
"274",274,-0.556276382321242,0.256778785037616,0.829300859017799,-0.724282064058741,-0.860817315259662,-1.21754957669144,0.454308645660953,0.734757139630557,0.113387758265184,0.592170656457341,0.408266440189794,-0.0494042234982481,0.408450698945671,0.292368671391159,0.312863408355042,"Class2"
"275",275,-2.97772734027597,-1.50509499746035,0.0888864540062222,0.448356288494336,0.413514110526261,0.646434529873817,-0.38590982296104,1.30427600264058,-0.737199724772039,-0.509175738954965,0.181536903268044,-0.099834071154591,-0.540057923644781,0.884874563198537,0.615262520499527,"Class2"
"276",276,-1.73198501062148,-2.02033191176993,1.05620565741357,0.691894874535113,-0.800911174624385,0.42407666927519,-0.103103540345173,-1.28593473751093,-0.214711240646519,-2.66885737755394,-0.0505889804675916,-0.373827525107444,-0.223795677069575,0.239399882033467,0.75803083810024,"Class2"
"277",277,-0.923287190205351,0.564880741155399,-0.505660944455952,-0.811357301351167,0.175619282621476,1.05112286442148,-0.631491688284147,-0.440801310981093,0.830859542703403,0.0944912968973876,-0.147979291814214,0.210544627106542,0.864116945769638,0.706339181168005,0.294876434607431,"Class2"
"278",278,-0.352450622439749,-1.06773467024837,-0.684215479447274,-0.527367413475741,1.06974278575868,1.09379340715881,-2.38346916168852,1.04415444932493,-1.9931027255229,-0.502460628179272,1.37425952116322,-1.26561747705606,-0.0422097467817366,0.283887256635353,0.088184415595606,"Class1"
"279",279,0.0725299462156294,-0.78866771965505,2.47542658455313,-0.548037144281567,1.89287788922558,0.211421641635555,1.60627869811784,1.29945275537966,0.948050093143343,0.114014577671071,0.396273526598628,-0.110530053921127,-0.0166342318989336,0.538575640646741,0.310886721592396,"Class2"
"280",280,1.29267971085599,0.043105452392497,-0.350811516027491,0.151845180995318,0.825241493300838,0.292469686182054,-0.522575301179177,3.16724228020591,-0.141883341900362,0.0455972453151909,1.26814561833548,-1.03937056666442,0.188198660034686,0.79646519664675,0.309139387914911,"Class1"
"281",281,2.0940757052807,1.18063727160767,-0.486677036268952,0.542414581992612,1.63597382421425,1.17082857041632,-0.853306642573328,0.787038747980116,0.159547859743979,0.151304502489752,-0.853718654635469,0.504931033619977,0.92312961211428,0.429733770200983,0.406279337592423,"Class1"
"282",282,0.434139334507923,0.416449489151232,0.668718500573151,0.226887265574744,1.47641067428245,1.20269893511901,-0.948586136315509,0.822524535563864,-1.35687078284023,-0.158862065524713,-0.167050465401115,0.237700288516084,0.350569667294621,0.0656941805500537,0.921001483686268,"Class1"
"283",283,1.15139894411854,1.94003971564765,-0.177059502513339,0.0902949045461953,-1.93014993983284,0.17464395740118,-0.141771217805766,0.435031646640142,1.13561977202746,-0.136109802747375,-0.694951399379942,1.04827818654416,-0.658738264814019,0.775774269364774,0.729876710800454,"Class1"
"284",284,-0.304324397443868,-1.00010795301455,-0.445020953014856,2.28502095038411,-2.32219111471271,-0.363570489919054,0.405493021023689,-0.860676248897798,-0.792656304999976,0.0782646116633703,2.83911066686607,-1.19901144017661,-0.254941991530359,0.0202183041255921,0.133408270543441,"Class1"
"285",285,0.861795033349215,-0.119235530313992,-0.0736664484870346,-0.50503605672374,0.732828362272218,-0.44414744280244,0.212340390471743,1.6477873704355,0.645571793982995,-1.12550863724182,-1.56453230862128,0.749180730338116,-0.337354565039277,0.0610850646626204,0.380403407849371,"Class1"
"286",286,-2.07930788024965,-1.75653574179142,1.92891344099173,1.6918158925678,-0.715010593868508,0.0543587486110599,1.60874215947955,-1.0124676907545,1.22376938395153,1.33884391322152,-0.276261839214209,1.08580941937127,-0.420377919916064,0.499808128457516,0.478053242666647,"Class2"
"287",287,1.86119490868966,1.93754374093089,-0.826481465259111,-0.705112281518528,-0.17264892394421,-0.482177791061752,-0.147998136930358,-0.270824567996198,0.674288803380633,0.797317793624591,-0.662216118096758,0.539137348599008,0.639740766957402,0.343062413856387,0.735908570466563,"Class2"
"288",288,0.53989403161412,1.45449845974278,0.194946283889726,0.345531208526222,0.331778439350654,0.850364151214543,-0.193118795888313,1.63221281539052,-0.22774548539496,1.98300671831712,-0.366199573568194,-0.150045040373058,-0.849284234456718,0.267053109128028,0.8389061097987,"Class1"
"289",289,1.98690435719916,-0.0142579781168265,-0.136930730392411,0.18303510349246,-1.16645777077948,0.110648462220013,0.875434953501236,-0.154167884092098,-1.44295311301654,-0.381732916535707,-0.0372398472528518,-0.0777963110588432,-0.373101006727666,0.470106583321467,0.811576892156154,"Class1"
"290",290,-1.25339142599074,-0.00951606347113365,-1.0766875461721,0.27312265510756,-0.300608330002126,-1.36787792090471,-0.0936172955158754,1.82002267216687,0.433332835212248,-0.437743858486585,0.376034453554832,-0.357433307394625,-0.705533037427813,0.632458267500624,0.121880656806752,"Class2"
"291",291,1.00900261777196,-0.660775941836379,-0.304246898215278,0.527907645522639,1.65395836574577,0.242193640820593,-0.993063811540618,-0.166034314446745,0.25242244101851,0.848503803036559,-0.619023926905581,0.802981258172171,0.15835168864578,0.565254895482212,0.693056667223573,"Class1"
